,Date,Precipitation,Precipitation_(-1d),Precipitation_(-7d),Volumetric Soil moisture,2m_Temp,surface_runoff,snowmelt,snow_albedo,snow_depth,P_evaporation,2m_temperature,lai_hv,lai_lv,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,Discharge,Evaporation,Sat_Area,Real time storage
0,1/14/1990,0,0,0,0.005456686,8.307882884,0,2.07E-07,0.854327807,0,0,287.7032505,2.34118502,0.514930719,0.012860485,0.05620768,622,232.819472,83.05779529,1692000
1,4/4/1990,0,0,0,0.05611834,14.29663077,0,0,0.879998376,0.00E+00,0,290.7274246,2.344631411,0.532530497,0.061050852,0.073914896,385,280.03154,81.26484,1639600
2,4/11/1990,0,0,0,0.022322655,17.14095622,0,0,0.88000387,0.00E+00,0,296.195757,2.34512819,0.534077951,0.039253725,0.077634784,36,661.206166,80.88661412,1626800
3,4/20/1990,0,0,0,0.11344097,13.94071959,5.77E-06,0,0.88000387,0.00E+00,0,291.3226481,2.345376579,0.535315914,0.116726756,0.085404037,0,536.174092,80.57968235,1613600
4,5/6/1990,0,0.319,1.164,0.11418036,14.37292573,0,2.17E-19,0.879998587,0,0,291.2434628,2.345295738,0.536659004,0.118193838,0.108626271,523,563.486792,80.21338235,1586200
5,5/13/1990,0,0,0,0.02350825,21.21133517,0,2.17E-19,0.879998587,0,0,299.7234988,2.345295738,0.53728515,0.03608383,0.110038833,765,1037.60469,79.46978824,1578100
6,6/23/1990,0,0,0,0.004564315,29.34043728,6.62E-07,2.17E-19,0.880004346,0,0,307.1582151,2.345746191,0.539022576,0.016320221,0.114735147,0,818.816969,78.27284824,1455300
7,8/10/1990,0,0,0,0.027810797,26.01031114,0,0,0.880000347,0.00E+00,0,304.7788168,2.349039314,0.554524368,0.041229384,0.139968348,71,496.993247,75.58039412,1321700
8,9/2/1990,0,0,0,0.034784093,25.68350855,0,2.71E-20,0.87999724,0,0,299.4608312,2.349404709,0.556630862,0.050237307,0.18281344,0,460.87925,75.07672235,1296800
9,9/11/1990,0,0,0,0.100310236,23.05092349,2.88E-07,2.71E-20,0.87999724,0,0,301.4625195,2.349404709,0.556630862,0.121004232,0.205152995,153,484.366402,74.55615176,1272800
10,9/27/1990,0,0,18.306,0.20626116,20.81457517,0,2.71E-20,0.880001538,0,0,299.0328937,2.347814446,0.548879605,0.198195981,0.215365363,214,362.765521,74.11413529,1251900
11,10/4/1990,0,0,0,0.33654857,17.08675399,0,0,0.880000237,1.39E-17,0,298.3467659,2.346834363,0.544439005,0.312025458,0.32464525,1030,364.577938,74.0952,1260900
12,10/13/1990,0,0,0,0.10949537,15.2669301,0,0,0.880000237,1.39E-17,0,293.4500111,2.345618345,0.538695037,0.09102914,0.248093851,44,395.919106,74.34788824,1271100
13,10/20/1990,0,0,0,0.04029773,17.17489572,0,0,0.880000237,1.39E-17,0,296.6499407,2.344969802,0.535971604,0.051936505,0.216311721,0,498.975733,74.14974706,1272600
14,10/29/1990,0,0,0,0.037875563,15.59607999,0,0,0.88000536,1.39E-17,0,293.8784595,2.344321258,0.533248171,0.041037823,0.195314112,23,337.866556,74.48532,1274300
15,3/29/1991,0,0,0,0.03421651,7.372257213,8.17E-08,1.06E-05,0.856858283,0.000545928,0,283.3746344,2.344231777,0.531200336,0.040291078,0.134588808,911,472.957294,77.46885882,1415400
16,4/7/1991,0,0,0,0.012532458,20.03668,0,2.17E-19,0.879998768,0,0,301.0161524,2.344714207,0.53320106,0.019058281,0.133114615,769,550.30327,77.00276118,1409600
17,4/14/1991,0,0,0,0.022296622,10.8781934,1.50E-06,2.17E-19,0.879834983,0,0,286.1583251,2.345210986,0.534748514,0.030466063,0.134210507,1290,486.03805,76.89574588,1403600
18,4/30/1991,0,0,0,0.033645883,16.63017105,0,2.17E-19,0.879998768,0,0,295.5664347,2.345376579,0.536192805,0.045569966,0.13564687,2490,709.888969,76.93994471,1416700
19,5/16/1991,0,0,7.599,0.032878697,20.13111008,0,0,0.879998018,0.00E+00,0,298.0569639,2.345295738,0.537389507,0.045422827,0.134504472,1990,702.44302,77.50774588,1442700
20,5/25/1991,0,0,0,0.045083895,21.96524277,0,0,0.879998018,0.00E+00,0,300.5017179,2.345295738,0.537389507,0.080897434,0.14353147,3660,865.242979,77.79611294,1450800
21,6/17/1991,0,0,10.87,0.031331643,26.68574996,0,0,0.880006671,0,0,305.8234296,2.345485089,0.53782844,0.045019926,0.137892342,3300,884.056039,78.51084,1499600
22,6/26/1991,0,0,0,0.027736664,29.64008803,0,0,0.880001236,0,0,309.9394048,2.345833226,0.539541766,0.038272053,0.136213223,2170,1455.06437,78.74708824,1520600
23,7/3/1991,0,10.651,0,0.036759004,24.61241805,0,0.00E+00,0.880001724,0.00E+00,0,298.718362,2.346187644,0.540827087,0.074183389,0.134983567,2220,680.412179,78.66762,1527800
24,7/28/1991,0,0,0,0.06141667,24.38937505,0,0.00E+00,0.880001724,0.00E+00,0,303.6462697,2.347901177,0.548811793,0.09266735,0.195845789,6410,641.738574,79.23498706,1511100
25,8/13/1991,0,0,0,0.14573719,23.90535997,0,0,0.880000591,0,0,301.9681729,2.349216821,0.555790908,0.139825686,0.191018618,435,553.888164,79.95980824,1550600
26,8/20/1991,0,0,0,0.064998984,23.56080895,5.65E-07,0,0.880003095,0,0,298.8462562,2.349394328,0.556616912,0.091973977,0.186401229,2500,405.445592,80.28099529,1563900
27,9/14/1991,0,0,0,0.3091601,19.16144274,1.49E-06,0,0.880003989,0,0,293.7686157,2.349404709,0.556630862,0.323592239,0.313174895,2390,336.659288,80.20576588,1556500
28,9/30/1991,0,0,0,0.037012607,19.53910948,0,0,0.879996763,0,0,297.3859009,2.347395956,0.547067623,0.049480054,0.230397575,42,458.220596,80.32228235,1573400
29,10/7/1991,0,0,0,0.039986238,19.61404547,0,1.08E-19,0.880002241,0,0,298.4965902,2.346429024,0.54255736,0.053367497,0.207850108,19,422.460354,80.21990824,1564500
30,10/16/1991,0,0,0,0.039732635,20.41719104,0,1.08E-19,0.880002241,0,0,298.4740529,2.345213005,0.537160011,0.048358573,0.190785043,0,369.418663,79.81098706,1551500
31,11/1/1991,0,0,0,0.098102026,6.871066561,0,0,0.879998745,0.00E+00,0,282.7005588,2.344243761,0.532340892,0.10026734,0.174564107,17,83.9587892,80.67376588,1551500
32,11/17/1991,0,0,12.122,0.15104407,5.362190075,0,0,0.870210375,0.000117059,0.00E+00,280.0504499,2.343161541,0.52793811,0.18184351,0.167112808,2060,204.118945,80.83958824,1578100
33,3/24/1992,0,0,2.037,0.034890503,12.16134975,0,0,0.879998793,0,0,291.1816951,2.343845195,0.530176039,0.048995036,0.168883079,857,314.469503,83.23044,1770100
34,5/11/1992,0,0,0,0.18149367,17.03910937,0,0,0.880000641,0.00E+00,0,293.1217251,2.345295738,0.537024256,0.166157048,0.172203501,4700,508.36784,85.53939176,1916900
35,6/12/1992,0,0,0,0.042756706,24.40700288,0,0,0.879998797,0,0,304.2360615,2.34531102,0.537413089,0.059539956,0.230601815,2580,1193.64704,86.65966588,2016100
36,6/28/1992,0,0,0,0.033768535,27.18194476,0,0,0.880004287,0,0,306.082573,2.34592026,0.539905198,0.050070424,0.194231513,403,1103.92304,86.80636588,1992300
37,7/5/1992,0,0,0,0.034859344,28.21981625,9.07E-06,0,0.879999923,0,0,304.5725491,2.346277829,0.541264605,0.047370056,0.18401657,0.5,1093.92459,86.48956588,1965600
38,8/6/1992,0,0,9.924,0.03772658,27.52221779,9.30E-07,0,0.880002081,0,0,305.1937866,2.348595547,0.552652091,0.054618108,0.174271298,173,980.617993,85.01986588,1870800
39,8/15/1992,0,0,0,0.037907332,26.56787971,2.79E-06,0,0.880002081,0,0,303.5755127,2.349394328,0.556616912,0.060843797,0.170961865,779,706.58568,84.72196588,1852400
40,8/31/1992,0,0,10.906,0.03995803,24.24434265,0,0,0.880002081,0,0,301.7796233,2.349394328,0.556616912,0.060654423,0.166382264,328,679.548056,84.31156588,1821800
41,9/7/1992,0,0,0,0.032135457,25.3297551,0,0,0.880002439,8.67E-19,0,305.308666,2.349404709,0.556630862,0.04856588,0.160862656,41,862.959478,83.70406588,1805700
42,9/16/1992,0,36.862,0,0.24651766,20.54312123,3.98E-06,0,0.879998461,8.67E-19,0,295.4690096,2.349237313,0.556026868,0.191111896,0.157116983,0,372.291039,84.02263412,1785900
43,9/23/1992,0,0,0,0.04836653,20.56616997,0,0,0.880002439,8.67E-19,0,298.6003533,2.348400333,0.551597579,0.056686401,0.159720682,578,592.95076,83.41944,1774400
44,10/2/1992,0,0,0,0.03398046,20.28940234,0,0,0.880004168,3.47E-18,0,298.0477343,2.347158635,0.54582548,0.046283957,0.15371098,0,500.69504,83.20484824,1776400
45,10/9/1992,0,0,0,0.03446041,17.25895083,0,0,0.879999266,3.47E-18,0,294.0352601,2.34618582,0.541269919,0.047269946,0.151173642,0,500.433118,83.30405647,1775000
46,11/26/1992,0,0,0,0.079301536,0,0,0,0.818834569,0.007630011,0.00E+00,275.4018997,2.343161541,0.526750843,0.09517677,0.146850922,715,112.399943,84.85911882,1802100
47,2/7/1993,0,0,0,0.023863867,6.993185522,0,6.67E-08,0.850092162,2.78E-17,0,285.3449849,2.342675652,0.524677764,0.041165242,0.20293884,864,156.925063,85.66808824,1925900
48,3/2/1993,0,0,0,0.03528451,7.115954338,4.34E-19,4.66E-07,0.874692148,0.000118564,0,282.112816,2.343149348,0.52817866,0.058435237,0.171497309,2560,273.498974,85.68637412,1914500
49,3/11/1993,0,0,0,0.007972583,12.87749901,4.34E-19,0,0.879998853,0.00E+00,0,294.1949938,2.343149348,0.52817866,0.018110804,0.154409555,870,507.35956,85.47754235,1911300
50,4/3/1993,0,0.845,0,0.010318056,13.91976227,0,0,0.880004346,5.55E-17,0,294.3873027,2.344465817,0.532272588,0.021344254,0.144739983,2150,772.408712,84.88576588,1882400
51,4/19/1993,0,0,0,0.019112468,18.32476325,0,0,0.879998853,5.55E-17,0,297.9599226,2.345376579,0.535264332,0.026366632,0.144507106,3660,849.543049,84.64996588,1882000
52,5/14/1993,2.665,0,0,0.03900788,21.22658755,0,0,0.880003154,2.78E-17,0,297.3196936,2.345295738,0.537337328,0.048229294,0.145485075,1010,860.954706,85.61026588,1919000
53,5/30/1993,0,3.074,0,0.03377702,24.23628162,0,0,0.879997661,2.78E-17,0,302.1286967,2.345295738,0.537389507,0.049708225,0.148305068,5030,953.766778,85.88836588,1962800
54,6/15/1993,5.567,2.254,0,0.03639461,26.21371803,4.49E-06,0.00E+00,0.879999807,0,0,304.0004883,2.34531102,0.537413089,0.054670693,0.142082254,4210,1088.04028,85.95789176,2003700
55,6/22/1993,0,2.437,5.567,0.03248118,27.36555527,2.64E-07,0.00E+00,0.879999807,0,0,304.3101971,2.345746191,0.538762981,0.045578735,0.140235976,4730,1151.80293,86.64099176,2012400
56,7/24/1993,0,3.17,3.359,0.024166226,28.1417393,0,5.42E-20,0.880000336,0,0,306.6974523,2.347540433,0.5471711,0.045571828,0.153884448,52,1264.24291,86.13367412,1945900
57,8/9/1993,0,7.429,9.761,0.0694946,26.28090834,2.39E-05,0,0.880003333,0,0,302.0689295,2.348861807,0.554138899,0.080303766,0.163549292,298,617.383933,85.08152471,1880000
58,9/3/1993,0,21.037,15.052,0.12041666,21.84250623,0,0.00E+00,0.880003512,0,0,304.0122626,2.349404709,0.556630862,0.134397059,0.184035639,2000,753.792911,84.22696588,1817400
59,9/10/1993,0,0,0,0.044713885,24.20121357,0,0.00E+00,0.879999246,0,0,301.5328234,2.349404709,0.556630862,0.064074113,0.172879186,612,637.015337,84.02983412,1802400
60,9/19/1993,0,0,0,0.032558933,19.47505276,0,0.00E+00,0.879999246,0,0,299.6666517,2.348902521,0.554063888,0.048306789,0.167513356,260,776.313591,83.07924,1768200
61,9/26/1993,0,0,0,0.03287857,21.68778867,0,0.00E+00,0.880003512,0,0,299.3683053,2.347981842,0.549684931,0.052745251,0.163175978,26,443.491431,83.00656588,1767500
62,10/5/1993,0,0,0,0.023332573,23.71153145,0,1.08E-19,0.879999107,0,0,301.635369,2.346834363,0.543844801,0.026508339,0.157152671,0,628.939006,83.07226588,1770100
63,10/12/1993,2.16,0,0,0.016689256,20.73509817,0,1.08E-19,0.880004048,0,0,299.2024574,2.345699413,0.539289241,0.016562525,0.151228199,0,499.778705,82.89614824,1771800
64,10/28/1993,0,2.795,0,0.057253264,10.32595709,0,2.32E-07,0.873862093,4.00E-05,0,283.4796059,2.344321258,0.533545273,0.073228773,0.149285399,310,129.792833,83.01787412,1776000
65,11/6/1993,0,0,0,0.016045645,9.450844762,0,0,0.87999879,0,0,291.9560094,2.343857254,0.530955747,0.031627238,0.150171454,1120,446.341971,83.20074,1783600
66,11/29/1993,0,2.437,0.814,0.013605163,9.231978723,0,0,0.87999879,0,0.00E+00,285.1031847,2.343161541,0.526305618,0.02162238,0.136024608,1210,246.558272,84.27357882,1834200
67,12/24/1993,0,0,0,0.036809273,0,0.00E+00,4.94E-07,0.832194357,0.001199537,0.00E+00,276.810221,2.342520695,0.521356575,0.025308138,0.116704809,1080,77.5220347,86.24358353,1892300
68,1/16/1994,0,13.352,0,0.010227874,8.461085888,0,0,0.879998734,0,0,285.084866,2.34118502,0.515126902,0.013090405,0.095391053,585,137.648758,86.01177529,1932900
69,1/25/1994,0,2.976,0,0.008721322,10.09812878,9.60E-07,0,0.879998734,0,0,289.6432314,2.341795698,0.519099603,0.016852982,0.089379002,528,276.485279,86.31204706,1945200
70,2/10/1994,0,0,2.23,0.19469687,4.557526162,0,7.58E-07,0.844230618,0.00041176,0,283.5005045,2.342906556,0.526080511,0.182235918,0.097752315,683,298.524812,86.13541412,1967400
71,2/26/1994,0.82,0,0,0.008416027,11.25887708,0,0.00E+00,0.879998674,0,0,291.332012,2.34313746,0.528184633,0.023884777,0.101400703,692,460.915906,86.22766588,1987600
72,3/21/1994,0,3.363,2.523,0.004374236,12.91466016,1.26E-06,4.34E-19,0.880003929,0.00E+00,0,290.363967,2.343613246,0.529561461,0.019687252,0.101419964,718,786.468609,86.54582824,2006300
73,4/6/1994,0,0,0,0.004042402,12.38596215,4.34E-19,4.34E-19,0.879998661,0.00E+00,0,288.2419225,2.344714207,0.532943151,0.014082338,0.103467249,1240,784.010699,86.26096588,1996900
74,4/15/1994,0,0,0.873,0.004387513,18.89924592,1.17E-07,4.34E-19,0.880004108,0.00E+00,0,298.7544215,2.345376579,0.53490326,0.014593783,0.108563499,1860,805.955745,86.22856588,2003700
75,5/17/1994,1.669,0,0,0.010758817,22.82687722,0,0,0.880004048,0,0,303.3398141,2.345295738,0.537389507,0.040888701,0.112978427,4640,1151.52662,86.43157412,2011600
76,5/24/1994,0,5.204,1.669,0.020992711,23.5411688,9.38E-07,0,0.879998595,0,0,298.5578071,2.345295738,0.537389507,0.036453692,0.109678675,4400,706.993017,86.81186471,2011300
77,6/2/1994,0,2.68,0,0.029169202,25.26816607,0,0.00E+00,0.880003333,0,0,301.8974293,2.34531102,0.537413089,0.053746677,0.117068024,2910,1152.49386,86.66596588,2014200
78,6/9/1994,0,0,0,0.024948224,27.91674178,0,0.00E+00,0.880003333,0,0,306.923747,2.34531102,0.537413089,0.039826981,0.117046952,3050,1233.07497,86.52736588,2009800
79,6/18/1994,0,4.042,0,0.0146745,29.34491481,0,0.00E+00,0.879997902,0,0,306.0964692,2.345485089,0.537984197,0.014459416,0.116762476,3840,1192.93221,86.69566588,2014200
80,6/25/1994,0,0,0,0.016127959,32.25903136,0,0.00E+00,0.879997902,0,0,311.5542243,2.345833226,0.539386009,0.020633291,0.113116965,4060,1194.50539,86.71636588,2018100
81,7/11/1994,0,0,0,0.012716651,29.75018991,0,0,0.880001655,0.00E+00,0,308.1621827,2.346548387,0.54241309,0.020260105,0.109755891,0.57,886.444786,86.59036588,2003400
82,7/20/1994,0,0,0,0.041141942,26.25305326,2.03E-07,0,0.880001655,0.00E+00,0,305.2035557,2.347179689,0.545311648,0.056461328,0.113108767,0,863.379886,86.48169176,1993400
83,8/12/1994,0,9.059,0,0.030556291,27.19328031,0,0,0.879998326,0,0,304.5448299,2.349128068,0.555405439,0.044847841,0.120804148,220,1099.92385,86.54893412,1981600
84,8/21/1994,0,8.901,0,0.07033709,24.49674928,2.38E-07,0,0.880004287,0,0,300.7959993,2.349394328,0.556616912,0.082558926,0.121250512,623,960.631538,86.76249176,1983700
85,8/28/1994,0,0,0,0.03196329,29.01925775,0,0,0.879999399,0,0,305.7052402,2.349394328,0.556616912,0.050088346,0.120575523,36,901.464613,86.92719176,1986600
86,9/22/1994,0,0,0,0.030881494,20.8991893,1.45E-05,0,0.880001468,0,0,298.1085276,2.348484031,0.552201573,0.055666192,0.137226362,96,522.169658,86.80006588,1994100
87,9/29/1994,0,0,0,0.030456737,24.32468941,0,0,0.880001468,0,0,304.4380251,2.347563352,0.54772195,0.045834583,0.133198886,0,741.204268,86.50666588,1986600
88,10/8/1994,0,0,0,0.046006694,14.54295312,1.62E-06,2.17E-19,0.879996333,0,0,290.5543208,2.346347956,0.54191364,0.050204645,0.129848175,0,639.722893,85.94686588,1980500
89,10/31/1994,0,0,0,0.044055477,13.62169903,0.00E+00,2.17E-19,0.880001502,0,0,296.0362341,2.344240191,0.532703485,0.052121945,0.209489524,336,399.002689,86.25466588,1974500
90,11/9/1994,0,5.744,8.473,0.037385523,10.29145892,0,1.21E-06,0.863139409,2.42E-05,0,288.627522,2.34362535,0.529966358,0.048206111,0.192488248,607,679.540781,86.53082118,1979800
91,12/2/1994,0,0,0,0.045820862,8.726019901,0,0,0.879998734,0.00E+00,0.00E+00,284.7150255,2.343131402,0.52594329,0.065298295,0.217369905,682,101.374702,87.17895176,2022500
92,1/19/1995,0,0,0,0.16350332,1.639608459,0.00E+00,0,0.821590883,0.001620125,0.00E+00,279.1843036,2.34133769,0.516353044,0.154078165,0.22134799,830,285.342274,87.00279529,2038400
93,2/4/1995,0,0,0,0.072088175,9.018755249,0,0,0.879998376,2.78E-17,0,289.7474796,2.342444748,0.523375212,0.055599129,0.193499508,811,366.868649,86.87768824,2038400
94,2/20/1995,0,0,1.17,0.02176997,11.69774457,0,0,0.88000387,2.78E-17,0,290.7568747,2.34313746,0.528184633,0.031457925,0.172428614,1610,367.086839,86.72874,2040200
95,3/8/1995,0,0,0,0.03374493,6.514976067,0,0.00E+00,0.880004227,2.78E-17,0,284.4251493,2.343149348,0.52817866,0.053244008,0.163952397,1070,489.04183,86.50987412,2037700
96,3/17/1995,1.142,0,0,0.02362439,15.61281615,1.17E-06,0.00E+00,0.879998734,2.78E-17,0,293.4808926,2.343381297,0.528588379,0.030242191,0.15931377,966,507.782479,86.38066588,2027900
97,3/24/1995,0,0,1.142,0.021683604,15.222311,0,0.00E+00,0.879998734,2.78E-17,0,294.4861935,2.343845195,0.530176039,0.028932479,0.155128798,1690,1091.18178,86.70039176,2012400
98,4/2/1995,0,0,0,0.030661002,13.59636749,0,0,0.87999888,0,0,290.9752572,2.344383021,0.532169424,0.039639163,0.153663376,970,785.050602,86.32959176,2000900
99,4/9/1995,0,0,0,0.011232808,16.85631531,0,0,0.87999888,0,0,298.3421653,2.344962597,0.533613715,0.02444662,0.150030095,456,999.203333,86.00626588,1979500
100,4/18/1995,0,0,0,0.011288703,9.914226629,0,0,0.878577634,0,0,285.7913836,2.345376579,0.53521275,0.027018792,0.14643741,1490,912.800249,85.73356588,1958900
101,4/25/1995,0,0,0,0.015114382,16.38508048,0,0,0.880004346,0,0,294.3911872,2.345376579,0.53578015,0.020222404,0.144671513,1760,673.77186,85.76647412,1955000
102,5/4/1995,0,0,0,0.014265925,19.71271973,4.34E-19,2.17E-19,0.879998436,0,0,299.561289,2.345295738,0.536554646,0.015264025,0.136601454,2810,953.417898,85.74436588,1961700
103,5/11/1995,1.219,0,0,0.014103353,20.22960358,4.34E-19,2.17E-19,0.879998436,0,0,299.9006511,2.345295738,0.537024256,0.015328259,0.131813181,3200,981.119793,85.19626588,1985100
104,5/27/1995,0,0,1.055,0.010790795,19.56476187,4.34E-19,2.17E-19,0.879998436,0,0,296.3043337,2.345295738,0.537389507,0.016463065,0.127074786,4590,1133.08907,86.51926588,2016300
105,6/5/1995,0,0,0,0.012320057,24.41521519,5.01E-07,4.34E-19,0.880005062,0,0,302.1255772,2.34531102,0.537413089,0.017868549,0.122449542,4000,1253.58984,86.50396588,2014200
106,6/12/1995,0,0,0,0.006197944,25.22554834,0,4.34E-19,0.879999571,0,0,301.8114297,2.34531102,0.537413089,0.013684036,0.120450611,3850,1111.92205,86.86306588,2013800
107,6/21/1995,3.121,0,0,0.012629971,27.0280641,0,4.34E-19,0.880005062,0,0,306.4809353,2.345572123,0.538555306,0.018510674,0.118289087,4280,1353.38669,86.94519176,2011300
108,6/28/1995,5.696,0,3.121,0.040166795,25.40125325,1.75E-06,4.34E-19,0.87999408,0,0,302.300747,2.34592026,0.539905198,0.051922569,0.117074426,4090,1051.39788,86.85766588,2014200
109,7/7/1995,0,0,4.293,0.028527156,27.92309848,0.00E+00,0,0.879998939,0.00E+00,0,307.9135015,2.346458201,0.541647433,0.036553635,0.11934633,4130,1178.61763,87.04306588,2029300
110,7/23/1995,0,0,0,0.04309322,27.38486088,0.00E+00,0,0.879998939,0.00E+00,0,307.5134357,2.347540433,0.546678892,0.058067834,0.124734784,3690,1074.18623,86.78435647,2021400
111,8/8/1995,0,0,0,0.03069657,29.39784963,0,2.71E-20,0.880002004,0,0,306.6462223,2.348861807,0.553643296,0.042622799,0.118412527,191,1167.0896,87.16389176,1999800
112,8/24/1995,4.29,7.051,9.677,0.052847967,25.01715302,7.62E-07,2.71E-20,0.879999483,0,0,298.995198,2.349394328,0.556616912,0.073104507,0.134884098,246,539.766224,87.06936,1980500
113,8/31/1995,0,0,4.29,0.03473057,27.32302128,0,2.71E-20,0.880002004,0,0,303.1245922,2.349394328,0.556616912,0.059028006,0.136387456,649,859.836112,86.8746,1981200
114,9/25/1995,0,0,0,0.067099035,18.9052546,6.96E-06,0,0.880000758,0,0,297.0421733,2.347981842,0.550288925,0.091810678,0.149046238,110,575.952937,85.69846588,1961400
115,10/2/1995,0,0,0,0.032921866,19.73638781,0,0,0.879998858,3.47E-18,0,299.4229758,2.347158635,0.54582548,0.055977689,0.145598182,537,693.758321,85.54276588,1955700
