,Date,Precipitation,Precipitation_(-1d),Precipitation_(-7d),Volumetric Soil moisture,2m_Temp,surface_runoff,snowmelt,snow_albedo,snow_depth,P_evaporation,2m_temperature,lai_hv,lai_lv,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,Discharge,Evaporation,Sat_Area,Real time storage
116,10/18/1995,0,0,0,0.0321801,20.35614455,0,0,0.879998858,3.47E-18,0,298.4591076,2.345131937,0.536516291,0.04475916,0.137022615,164,552.563365,85.25746588,1943100
117,11/19/1995,0,0,0,0.03423266,12.43621979,0,0,0.879998376,2.78E-17,0,290.3026644,2.343161541,0.527641293,0.038192254,0.124357041,1120,378.177516,85.56526588,1967700
118,2/7/1996,0,1.861,0,0.023453504,11.72419509,0,0,0.879998685,0,0,291.5526605,2.342614819,0.524640387,0.034867393,0.129358556,997,305.433025,86.25241412,2035480
119,3/10/1996,0,0,0,0.022607401,11.9596644,0,0,0.880004346,0,0,288.5299225,2.343149348,0.52817866,0.026320376,0.130499506,684,549.714082,86.31496588,2035100
120,3/19/1996,0,0,0,0.02367872,9.761113872,0,0,0.879998854,0,0,289.082808,2.343535929,0.529100527,0.033492803,0.13140429,451,486.19129,86.50508471,2019900
121,3/26/1996,0,0,0,0.01979518,9.687715509,0,0,0.879998854,0,0,290.2698309,2.343999828,0.530636973,0.027222639,0.13086142,316,747.840927,86.36356588,2013100
122,4/11/1996,0,0,0,0.010415047,17.29685743,4.34E-19,0,0.880003989,0,0,298.2503823,2.34512819,0.534077951,0.023207551,0.131513639,0,1282.8588,85.60846588,1988400
123,5/6/1996,0,0,0,0.010348082,23.35418252,0,0,0.879998734,0,0,303.7889135,2.345295738,0.536659004,0.021733296,0.131424054,0,1063.56352,84.99646588,1937500
124,5/29/1996,0,0,0,0.006123677,23.72494347,0,0,0.880004227,0,0,302.0359213,2.345295738,0.537389507,0.017319548,0.132177564,0,1343.40113,84.14776588,1865600
125,6/7/1996,0,0,0,0.005381048,27.1988286,4.34E-19,0,0.880002131,0.00E+00,0,308.9536893,2.34531102,0.537413089,0.017214498,0.135474084,0,1177.54653,83.55826588,1837900
126,6/23/1996,0,0,0,0.041355506,27.06796592,9.83E-06,0,0.880002131,0.00E+00,0,301.4106221,2.345746191,0.539022576,0.055720607,0.138180936,0,944.891814,82.87696588,1774100
127,7/25/1996,0,0,0,0.03602326,28.97757893,8.82E-08,0,0.880000889,0,0,305.8909905,2.347630619,0.547553928,0.05448303,0.201760334,0,1098.37497,81.97696588,1704700
128,8/17/1996,0,0,0,0.03907895,27.07788901,5.31E-06,0,0.880000888,0,0,304.2080106,2.349394328,0.556616912,0.056997786,0.176862997,0,790.424491,81.53956588,1647700
129,9/2/1996,0,0,14.636,0.008570671,25.67927618,1.73E-18,0.00E+00,0.88000116,0,0,304.0807462,2.349404709,0.556630862,0.03859,0.172855961,816,735.998842,81.15414,1642400
130,9/18/1996,0,0,13.252,0.14088483,18.31008032,1.73E-18,0.00E+00,0.880005598,0,0,295.1455145,2.348986219,0.55481888,0.164126756,0.247284628,1050,683.049388,81.27226588,1641200
131,9/27/1996,0,0,0,0.040758982,18.96755323,1.73E-18,0.00E+00,0.879996721,0,0,296.1182007,2.347814446,0.548879605,0.064474101,0.210253829,0,597.374652,80.85511412,1648300
132,12/7/1996,0,1.332,6.098,0.015205547,9.07774673,2.69E-07,3.51E-06,0.862094429,0.000133499,0.00E+00,287.4621912,2.343131402,0.525154177,0.026298262,0.171571356,482,232.945507,82.78641529,1693274
133,12/23/1996,0.506,2.135,0,0.02164565,6.885976831,0,0,0.879998864,0.00E+00,0,284.243925,2.342673372,0.521652492,0.036137737,0.15897369,519,396.508547,81.75408706,1706901
134,1/17/1997,0,0,0,0.21876962,0,2.17E-19,8.16E-06,0.723851956,0.0132597,0.00E+00,275.8465135,2.34118502,0.515519268,0.175540176,0.152322678,445,0,86.48864118,1738610
135,1/24/1997,0,0,0,0.24501917,4.99289678,4.13E-07,2.84E-05,0.607417659,0.001757696,0.00E+00,283.2992479,2.341643028,0.518609146,0.246428531,0.16793971,622,220.058714,83.45985529,1748634
136,3/22/1997,0,0,0,0.0248276,18.24553084,0.00E+00,0.00E+00,0.879998615,2.78E-17,0,300.3817906,2.343767878,0.529715105,0.031745543,0.152878245,640,630.978706,82.21884,1707537
137,4/7/1997,0,0,0,0.03627564,12.54200442,1.34E-07,2.39E-06,0.868286687,3.54E-05,0,291.9092089,2.344714207,0.53320106,0.054459281,0.149261996,1290,551.052154,81.36564,1674718
138,4/14/1997,0,0,0,0.07789843,10.67308403,4.01E-07,8.56E-06,0.871297116,0.000177145,0,285.1196526,2.345210986,0.534748514,0.107337772,0.149145576,845,619.355906,81.60487412,1664411
139,4/30/1997,0.836,3.711,0,0.031033441,19.01065141,4.34E-19,0.00E+00,0.879998793,0,0,297.6311303,2.345376579,0.536192805,0.051026982,0.148330637,1170,706.478044,81.48043059,1660054
140,6/10/1997,0,0,0,0.20834306,21.12892613,0.00E+00,0,0.879999134,0,0,298.2686214,2.34531102,0.537413089,0.225303962,0.237472514,4320,876.706586,83.48225647,1791167
141,6/17/1997,0,0,0,0.042956874,23.37758555,0.00E+00,0,0.879999134,0,0,299.324744,2.345485089,0.53782844,0.061269251,0.206855011,3720,797.387265,83.29186588,1836855
142,7/3/1997,0,0,3.506,0.032600954,30.71304962,0,0,0.880004942,0,0,310.0108577,2.346187644,0.540827087,0.041842851,0.173724678,1120,1223.59848,84.19546588,1855441
143,7/12/1997,0,0,5.346,0.03714934,25.40001233,0,0,0.880001908,0,0,301.1374082,2.346638573,0.54252247,0.060429335,0.167798219,287,1037.2651,83.70226588,1819410
144,8/13/1997,0,0,12.274,0.051732406,25.20281285,3.09E-07,0,0.879999751,0,0,301.4426052,2.349216821,0.555790908,0.064023638,0.213490261,1050,1101.89314,83.60416588,1752202
145,8/20/1997,0,11.84,0,0.051488295,25.82944099,0,0,0.880004525,0,0,303.1323478,2.349394328,0.556616912,0.075647394,0.20354927,299,730.523278,82.76086588,1738610
146,9/14/1997,0,0,0,0.056107327,23.76934898,0,0,0.879999823,0,0,298.4943588,2.349404709,0.556630862,0.12915625,0.181909809,297,230.204056,82.41343412,1665969
147,10/16/1997,0,0,0,0.033821568,15.61594126,0,0,0.880002367,0,0,293.4474027,2.345213005,0.537160011,0.054816675,0.213446254,1430,437.092311,82.96603412,1731845
148,11/17/1997,0,0,0,0.06749755,6.687612688,0.00E+00,0.00E+00,0.879998912,1.39E-17,0.00E+00,281.8161605,2.343161541,0.52793811,0.085130158,0.177062428,1610,264.981304,84.35116588,1828788
149,11/24/1997,0,0,0,0.005227178,10.57689811,0.00E+00,0.00E+00,0.879998912,1.39E-17,0,288.3113344,2.343161541,0.52704766,0.016438651,0.166861323,1440,304.968806,84.19096588,1847314
150,12/10/1997,0,0,0,0.032832235,1.32722983,0.00E+00,0,0.860694525,0.000254688,0.00E+00,277.0321561,2.343131402,0.524759621,0.054086828,0.16205242,1140,96.6116978,85.84862824,1884095
151,1/11/1998,0,0,0,0.19368301,4.819374083,1.79E-07,6.99E-06,0.554685702,0.000800686,0.00E+00,283.0166395,2.34133769,0.515862588,0.22766409,0.185891518,957,316.099552,86.09225294,1946234
152,2/12/1998,0,0.536,3.932,0.029919893,5.631265165,1.87E-07,1.37E-06,0.861238492,0.00016719,0,284.9462023,2.342983524,0.526831983,0.057184337,0.160729189,808,400.457056,86.31766588,1985149
153,2/28/1998,0,0,0,0.02315569,2.062228596,0,0,0.860875922,0.000187253,0,278.2241806,2.34313746,0.528184633,0.050855665,0.156988474,834,339.358353,86.28125647,1976256
154,3/9/1998,0,0,0,0.024998918,6.833449214,0,0,0.876335085,0.000114021,0,284.9261432,2.343149348,0.52817866,0.039790352,0.14972677,619,575.952937,86.05936588,1961380
155,4/1/1998,0,0,0,0.038032383,10.21809909,1.43E-07,6.11E-06,0.854086093,0.000269503,0,288.6956439,2.344383021,0.531859933,0.052725683,0.14775672,1000,549.373465,85.35736588,1926636
156,4/10/1998,0,0,0,0.0297606,15.31921511,0,0.00E+00,0.879998853,0.00E+00,0,292.7145169,2.344962597,0.533820042,0.045634814,0.144828196,757,684.680663,85.06306588,1918281
157,5/3/1998,0,0,0,0.031637967,20.26178763,0.00E+00,0,0.879998495,2.78E-17,0,300.4680619,2.345295738,0.536450289,0.0494205,0.141789112,2000,580.833598,84.44116588,1889589
158,5/12/1998,0,0,0,0.032212555,18.92223339,0.00E+00,0,0.879998495,2.78E-17,0,297.4668174,2.345295738,0.537180792,0.043054944,0.140590165,2720,1030.37886,84.39526588,1900959
159,5/19/1998,0,0,0,0.03170623,24.95679823,0.00E+00,0,0.879998495,2.78E-17,0,302.507019,2.345295738,0.537389507,0.042374568,0.139693756,2700,840.86659,85.86406588,1917238
160,5/28/1998,0,0,1.79,0.028292835,24.28180267,0.00E+00,0,0.879998495,2.78E-17,0,303.2929362,2.345295738,0.537389507,0.038384563,0.138001784,2320,1375.30013,85.40416588,1930474
161,6/13/1998,0,0,0,0.013615251,24.29165774,4.96E-07,0.00E+00,0.879999151,0,0,301.1130311,2.34531102,0.537413089,0.025314983,0.134763454,1130,1464.08238,85.07116588,1912378
162,6/29/1998,0,0,0,0.026495114,31.40972499,0.00E+00,0.00E+00,0.879999151,0,0,310.9285732,2.34592026,0.540112874,0.035792695,0.135376627,0,1298.26026,84.81016588,1851713
163,7/15/1998,0,0,6.437,0.03589332,29.09624414,0,0,0.880000667,6.94E-18,0,308.3997207,2.346818945,0.543178747,0.050089677,0.172430758,508,1082.87742,84.07666588,1793480
164,8/16/1998,0,0,0,0.031313688,26.89805351,0.00E+00,0,0.880003691,0,0,304.1938691,2.349394328,0.556616912,0.052750578,0.168121014,45,863.82966,82.55386588,1703407
165,9/24/1998,0,0,0,0.032656297,25.68428005,0.00E+00,0,0.880000314,0,0,303.6022045,2.348149238,0.550892919,0.048677638,0.149780045,0.1,986.559075,80.73856588,1615169
166,10/3/1998,0,0,0,0.08030723,19.01265572,0,1.08E-19,0.879999269,0,0,298.1955581,2.346915431,0.545181759,0.125706831,0.152194824,572,821.595021,80.30566588,1591303
167,10/10/1998,0,0,0,0.029163256,21.91240805,0,1.08E-19,0.879999269,0,0,301.5824712,2.346104752,0.540725233,0.040948689,0.15310383,138,579.820565,80.05754824,1583514
168,11/4/1998,0,0,0,0.24452548,10.15416671,0.00E+00,0,0.879999051,2.78E-17,0.00E+00,288.3738106,2.344011857,0.531499911,0.263768259,0.297090405,1300,362.909178,81.24062118,1611829
169,11/27/1998,0,0,3.57,0.040046275,12.97085952,0.00E+00,0,0.879999051,2.78E-17,0.00E+00,289.5252945,2.343161541,0.526503496,0.053356123,0.209978499,620,211.390755,81.68452235,1654155
170,12/6/1998,0,0,17.347,0.07592671,5.712538894,0,0,0.879998734,0.00E+00,0.00E+00,285.3944977,2.343131402,0.525351456,0.07822761,0.197561811,719,300.871274,82.28878235,1664722
171,12/13/1998,0,0,0,0.06557275,4.477633268,0,0,0.786538122,0.002136597,0.00E+00,281.1842304,2.343131402,0.524315746,0.080032126,0.190328046,527,142.07125,82.57771412,1672527
172,12/22/1998,0,3.71,0,0.027746692,3.334287295,0,0,0.856305345,2.22E-05,0.00E+00,283.1097746,2.342673372,0.521948409,0.039809554,0.180608672,685,285.693793,82.68841412,1685076
173,12/29/1998,0,0,0,0.036928713,10.47695618,0,0,0.879998734,0.00E+00,0.00E+00,290.3576959,2.342139003,0.51987699,0.049867866,0.174033488,582,251.000133,82.87395882,1694538
174,1/14/1999,0,0,0,0.04292147,6.978894206,0,0.00E+00,0.879998793,0,0,286.0565161,2.34118502,0.514930719,0.04829544,0.163908095,786,253.443437,82.88686235,1717419
175,1/23/1999,0,0,1.467,0.054223165,6.596748972,0,0.00E+00,0.876175329,0.000379595,0,283.0983266,2.341643028,0.518265826,0.063160583,0.160682888,895,254.495467,83.06697529,1727347
176,2/15/1999,0,0,0,0.03822273,11.33206552,8.67E-19,0,0.879998316,2.78E-17,0,293.5808485,2.34313746,0.528184633,0.045242042,0.151662399,794,367.879522,83.23404,1756101
177,3/3/1999,0,0,0,0.029468238,13.68831089,8.67E-19,0,0.879998519,0,0,295.0459636,2.343149348,0.52817866,0.036502974,0.149985634,451,509.941042,82.73476588,1731845
178,3/19/1999,0,0,0,0.09322266,3.431991314,4.98E-07,4.84E-05,0.836209656,0.004915611,0,276.1623549,2.343535929,0.529100527,0.100338718,0.148052,126,178.922218,82.29376588,1689801
179,3/28/1999,0,6.824,0,0.14716539,13.07268698,8.67E-19,0,0.880003989,0,0,293.2964837,2.34415446,0.530995477,0.139085422,0.146931371,73,479.817785,81.78436588,1674091
180,4/20/1999,0,0,0,0.023774117,19.87629494,0,2.17E-19,0.880003035,0.00E+00,0,299.80212,2.345376579,0.535315914,0.033705816,0.144949613,7,884.812285,80.75274,1620344
181,5/6/1999,0,0,0,0.012645528,15.70974467,0.00E+00,0,0.879999866,0,0,294.0304473,2.345295738,0.536659004,0.026648899,0.142563558,1850,902.809901,80.07234,1581123
182,6/16/1999,0,3.254,0,0.029375508,23.36967403,9.38E-08,0,0.879999926,0,0,298.4160566,2.345485089,0.537672683,0.043723396,0.141287145,1560,885.801473,81.14604,1622783
183,8/19/1999,0,0,0,0.037993968,26.77987005,0,1.36E-20,0.880001929,0,0,302.9242481,2.349394328,0.556616912,0.058228684,0.229876409,1790,759.463898,81.89503412,1660054
184,9/11/1999,0,0,0,0.038723513,24.41829654,2.06E-07,0,0.880001426,1.73E-18,0,300.0749542,2.349404709,0.556630862,0.05446997,0.188758623,310,578.124878,81.32902235,1641794
185,9/20/1999,0,0,0,0.07330868,21.29551924,1.21E-05,0,0.880001426,1.73E-18,0,295.5064591,2.348735125,0.553459894,0.104556573,0.196765303,536,349.409205,81.16894588,1635642
186,9/27/1999,0,0,0,0.03360437,24.06006883,0,0,0.880006611,1.73E-18,0,303.9768271,2.347814446,0.548879605,0.056949158,0.18887416,599,647.303816,81.21337412,1638715
187,10/13/1999,0,0,0,0.034686312,20.33548892,0.00E+00,0.00E+00,0.880006611,0,0,298.8541836,2.345618345,0.538695037,0.048036031,0.173044346,112,536.098865,80.79864,1613346
188,10/29/1999,0,0,0,0.03749937,16.55885528,0.00E+00,0.00E+00,0.880001129,0,0,294.2321018,2.344321258,0.533248171,0.051124179,0.160974949,163,572.845565,81.02383412,1621563
189,11/14/1999,0,0,0,0.031261176,15.44490074,0,2.17E-19,0.879998793,2.78E-17,0,292.6153181,2.343238843,0.528482274,0.038036162,0.154393034,678,438.337083,81.27406588,1643643
190,11/23/1999,0,0,0,0.0259071,5.199293446,0,2.17E-19,0.878196931,2.78E-17,0,283.0120724,2.343161541,0.527097129,0.034838317,0.150101499,833,370.086453,81.60405882,1655086
191,11/30/1999,0,0,0,0.02746509,11.6407846,0,2.17E-19,0.879998793,2.78E-17,0.00E+00,287.9506929,2.343161541,0.526206679,0.033169442,0.147087671,780,212.525105,81.66871412,1666281
192,2/2/2000,0,0,0,0.0436846,4.280214922,0,2.40E-06,0.849899344,0.000557206,0,280.1828998,2.342306924,0.522535209,0.069422163,0.151660526,824,291.860233,82.96513412,1735708
193,2/18/2000,0,0,0,0.014373943,8.059654669,0,0,0.879998078,0.00E+00,0,287.4639185,2.343153634,0.52819914,0.025787273,0.147430625,825,932.286169,82.27216588,1694538
194,4/22/2000,3.719,0,0,0.022536218,21.07896485,0.00E+00,0,0.879998614,0,0,301.1092466,2.345376579,0.535470659,0.041101081,0.174857946,179,935.278595,80.05567765,1577543
195,7/4/2000,0,0,27.579,0.079180256,25.52740805,0,0.00E+00,0.879999674,0,0,304.4718612,2.346277829,0.541100536,0.078847145,0.202623431,210,522.379763,77.65902706,1424168
196,7/20/2000,3.421,0,0,0.034371287,28.96226254,2.45E-07,0.00E+00,0.879999674,0,0,306.2884698,2.347179689,0.545311648,0.052384972,0.186100327,114,824.030528,77.19941294,1385976
197,8/12/2000,4.144,8.287,0,0.04248581,26.56963606,8.68E-07,0,0.880000623,0,0,302.006047,2.349128068,0.555405439,0.065381752,0.166104767,37,778.742482,76.10245412,1310791
198,9/6/2000,0,0,18.351,0.03177789,28.60046575,0,0,0.88000083,0.00E+00,0,305.9078915,2.349404709,0.556630862,0.043186621,0.153557782,46,739.322591,74.57712,1250149
199,9/13/2000,0,0,0,0.03219819,26.70101579,0,0,0.879996778,0.00E+00,0,305.0202598,2.349404709,0.556630862,0.043495414,0.151253816,79,702.460299,74.05447765,1230744
200,10/15/2000,0,0,0,0.102129206,15.94480454,0,0,0.87999934,0,0,292.9368332,2.345375141,0.537407596,0.122837071,0.143132168,654,446.129964,73.20168353,1184947
201,11/16/2000,0,5.576,0,0.16803402,4.66928091,0,2.39E-07,0.632824913,0.001535994,0.00E+00,282.7568122,2.343161541,0.528086518,0.218472041,0.194513392,416,229.643301,74.61898235,1232724
202,11/25/2000,0,0,0,0.04125359,6.065352945,0,0,0.851451063,7.27E-05,0.00E+00,282.9307529,2.343161541,0.526849782,0.085944962,0.187401162,440,172.937236,74.87641412,1239671
203,12/11/2000,6.378,3.264,0,0.012095764,8.541772493,0,0.00E+00,0.879998853,0.00E+00,0.00E+00,286.4719359,2.343131402,0.524710302,0.025524133,0.166099416,417,204.07904,75.3267,1260190
204,12/18/2000,0,0,6.378,0.018514782,5.378587162,0,0.00E+00,0.866133302,2.51E-05,0,287.078927,2.343055064,0.523181397,0.029203728,0.16005666,549,248.80312,75.39966706,1267508
205,1/3/2001,0,1.535,0,0.0303872,2.558247852,0,1.59E-07,0.710508171,0.000614108,0.00E+00,278.6706707,2.341795698,0.518363918,0.050328963,0.140516972,535,118.356557,75.85808824,1270830
206,1/19/2001,0,0,0,0.11083352,0,0,2.17E-19,0.774281953,0.002462117,0.00E+00,275.4311037,2.34133769,0.516353044,0.10623561,0.135017111,469,74.7582515,82.97251059,1290404
207,2/4/2001,2.069,0,0,0.11018667,6.365325619,5.71E-07,2.75E-05,0.624540506,0.002030783,0,285.3155376,2.342444748,0.523375212,0.162220929,0.135073299,570,150.322027,75.83649176,1300524
208,3/24/2001,0,0,0,0.020372808,15.8478225,0,0,0.879998495,0.00E+00,0,296.8761982,2.343845195,0.530176039,0.022766294,0.12014191,236,501.316746,74.22594,1213854
209,4/9/2001,0,0,1.621,0.013725124,14.57859952,1.02E-07,9.56E-07,0.870725097,0,0,293.7180791,2.344962597,0.533613715,0.0347819,0.120894945,1080,422.526142,73.14504,1186541
210,6/5/2001,0,0,0,0.02566056,24.30989462,0,0.00E+00,0.880003035,0,0,303.7052466,2.34531102,0.537413089,0.034716785,0.119781361,1200,1002.82481,71.71984588,1107756
211,6/21/2001,6.946,1.828,0,0.031267844,27.70547774,0,0.00E+00,0.880003035,0,0,306.0504896,2.345572123,0.538555306,0.0420878,0.120034234,111,668.441134,71.08066235,1079577
212,7/14/2001,0,0,0,0.030839212,30.37403968,0,0.00E+00,0.880004048,0.00E+00,0,308.3109865,2.346638573,0.542959988,0.041145052,0.119594546,8,655.075901,69.11336471,1002934
213,8/24/2001,0,0,0,0.035452843,27.37132144,8.67E-19,0,0.880000791,0,0,304.0615002,2.349394328,0.556616912,0.055779112,0.130861144,100,543.614948,66.98486824,894166
214,8/31/2001,0,0,0,0.042455122,24.56919394,9.42E-06,0,0.87999795,0,0,300.5597881,2.349394328,0.556616912,0.061892112,0.126474319,54,401.682136,66.51506824,877363
215,9/16/2001,0,0,0,0.19715598,21.05761469,1.10E-05,0,0.880000403,0,0,295.8474137,2.349237313,0.556026868,0.224538101,0.142413042,50,252.515759,66.11172706,859679
216,9/25/2001,0,0,0,0.034739755,21.50549333,0,0,0.880000403,0,0,298.7569105,2.347981842,0.550288925,0.051935415,0.144208059,89,361.174674,65.81684824,856324
217,10/11/2001,0,4.281,0,0.0477117,14.68917875,3.88E-06,0,0.879998853,0,0,288.3175153,2.345942616,0.540081512,0.084383906,0.146968891,80.4,323.544738,65.17946824,840799
218,11/3/2001,0,0,0,0.033157714,16.74590921,0,0,0.879998922,0,0,293.8714114,2.344011857,0.531796728,0.043182189,0.138187588,455,272.285125,65.74635882,851125
219,12/5/2001,0,0,0,0.04326173,7.452529518,1.39E-07,2.10E-05,0.678799819,0.000438689,0,286.7888508,2.343131402,0.525450095,0.056185006,0.126798518,370,223.613487,66.91832824,879641
220,12/14/2001,0,0,0,0.05403986,2.13861763,0,4.34E-19,0.844422675,0.001434176,0.00E+00,279.0875869,2.343131402,0.524315746,0.061269569,0.122733882,488,101.413992,66.53085882,888411
221,12/21/2001,0,0,0,0.040452242,7.67851743,0,4.34E-19,0.775116961,0.000433065,0.00E+00,284.4531746,2.34274971,0.522293646,0.055346651,0.120282846,396,124.49469,67.44951882,893397
222,1/6/2002,0,0,0,0.057571925,4.298856253,0,0,0.80895707,0.001092244,0.00E+00,281.3577679,2.341643028,0.51743205,0.099496212,0.111950888,469,148.317709,67.43574706,902657
223,1/22/2002,0,0,1.625,0.0335128,7.115085769,0,0,0.879998793,0,0,283.7647133,2.341566694,0.517628232,0.049759477,0.10653687,551,195.571544,67.48875176,912379
224,1/31/2002,0,1.992,0,0.1236325,0.870975572,4.84E-07,8.94E-07,0.839127279,0.001104448,0.00E+00,276.7348736,2.342177371,0.521600933,0.102072175,0.10559398,344,115.308493,67.82361176,915115
225,2/7/2002,0,0,0,0.18884581,3.886449306,4.34E-19,4.77E-06,0.679590913,0.001317268,0,282.2371254,2.342675652,0.524677764,0.146404025,0.107559493,465,149.85159,67.44211059,914724
226,6/24/2002,0,1.282,0,0.016882703,30.15289,4.34E-19,0.00E+00,0.880005836,0,0,308.54591,2.345833226,0.539126414,0.030874564,0.072803766,11.4,661.533559,57.29178,563401
227,7/26/2002,0.93,0,3.169,0.04976575,27.17528796,1.02E-05,0.00E+00,0.880000202,0,0,302.4250822,2.347810991,0.548046136,0.069301902,0.093787156,124,464.216848,52.26507529,449004
228,8/11/2002,1.774,5.961,7.922,0.037955746,26.42761147,2.77E-07,2.71E-20,0.880001096,4.34E-19,0,302.0126631,2.349128068,0.55501997,0.059075636,0.117422193,133,313.729464,50.29447765,414589
229,8/18/2002,0,0,1.774,0.026884526,28.96983184,4.34E-19,2.71E-20,0.880003273,4.34E-19,0,305.9625609,2.349394328,0.556616912,0.042229708,0.114644538,11,256.846571,48.2238,391154
230,8/27/2002,0,0,4.033,0.018546224,28.73923557,4.34E-19,2.71E-20,0.880001096,4.34E-19,0,308.4689619,2.349394328,0.556616912,0.030964779,0.114233034,25.1,514.771444,46.20776824,358684
